tau
13.172167661637117
2.7762464819018957
1.4880990287975615
20.356165665109412
6.705811170901909
2.207320259867269
2.620174277149672
1.0613639177013543
31.820877372848255
3.4002300749265775
9.205465738265104
2.828300528679977
13.012515887130712
1.5287836110397524
20.470141932415494
4.226143006780991
3.6493183625645034
3.3120786064845387
6.691789661069226
4.08134214828907
2.5455973107321554
6.54402628406483
1.0165593724517543
3.3520942557062163
8.818889927097466
3.353236430770404
1.0344792279326098
5.383972752004436
2.6742260838379313
7.926865437405097
2.6457763646545605
2.105663746002106
5.418708397650837
3.464351113487703
4.346493732387987
3.0387224544565896
3.1551779518004426
8.952079054595805
8.42536521323443
3.6145812635488968
7.202441151802552
11.481448590316607
7.162819243293792
7.385902242502521
2.0715297122642107
3.241726444272314
8.509098887826907
8.009562588524064
3.2101673201759873
21.813557585632843
13.495688306889157
3.3282778528114867
13.424138730949284
7.339096575185759
7.126831034399374
14.0400367392894
115.59622824017757
7.228108799975626
2.015963944829696
3.281487448334928
1.6226989768428337
13.881597839886476
4.680698432989265
12.155371328095617
1.1747090041781678
4.230873722982429
11.992320303700538
7.503106924749017
9.294104754624975
1.6403592591589888
4.018660790483024
3.0785523384727838
12.344129004867344
7.694521710666239
12.291815910348753
4.203698764942065
1.9263608755746213
6.863481383877918
1.0698782505362048
9.532256351941847
1.822315600503156
2.7283256480540112
5.936439900652933
4.879906554659615
4.596617169904121
1.4103441201953344
3.217364770376695
8.748549249102147
9.578110085492963
1.7786546021126792
9.195198261505864
26.5432835755386
12.517700300145448
4.032576245635929
11.470330243839992
7.277671857802268
4.226110228321598
13.150332575342867
6.657967890794296
9.355303917047955
4.479777789869663
12.896595625212438
2.107930277644798
2.7853878718465928
9.0565024098361
4.33970246682137
17.303828568030408
2.855287528448088
5.63983062098147
105.4733777173169
15.766323125908842
8.99565780460992
26.18643634254243
16.902798221410407
3.831425441828136
12.303330516124388
1.6025439975956446
2.644999350302849
2.3541584599356917
9.84016436392044
105.95698358346284
35.958880672516315
2.6941316392389094
17.421385232152353
4.3821247006776325
5.671870635686366
15.807973896256794
4.230789537112834
3.76788134271807
2.5602799595170795
2.9443855484839814
1.5225197670311894
24.606919926605084
2.6798693572698684
2.731195580247373
1.2877376873756736
4.566967510458908
6.488401068641109
1.8198587270819375
7.973965481345553
2.9959271843876265
4.883497460243144
2.590715693763624
34.37410545141882
7.080854758891652
2.180682134127227
3.9822387484232307
62.62001127285077
5.155312237208439
3.5893607609192544
2.927324080005289
4.133958389456809
3.8934810375433666
3.9138290728750578
5.910217952041204
1.1412583102698837
3.109276156437203
4.034141030512992
8.63803998395769
62.82338691322893
10.651563614461448
7.230339403276567
4.174870335027035
3.281080947649047
3.2118569490085602
2.4602549094730874
1.6827523889059222
8.09886944409546
4.118624154015407
5.075748728842579
9.119265839346903
3.507817961264194
3.7385355343568545
2.46507592774189
3.2150752789385826
3.890781889991183
1.4111315999042364
2.2848318060853816
0.7504662552772053
2.742768242379131
25.98181924820456
6.948607091186005
4.143644724042884
2.881227305823439
6.0906766662137635
1.6175689969069897
3.8667147040440555
6.974424026277505
1.390774561061796
0.9375310303707212
2.912946566334921
4.893410340992818
3.923195263920018
2.6976850263768446
3.3404978900997744
3.65376506010178
2.8149624554933728
21.501658800058873
1.6048221963052438
18.350972468380682
6.5354950236647955
5.556366026713169
3.3466885244051916
0.9407619281429591
2.142599409032694
2.9006905421932627
5.509033844215872
2.1040405948208836
2.8644999973579415
6.495652589293095
3.322071183867375
0.9653343389091701
31.375344771159725
2.049651494991071
2.4948449841835414
10.548813082165289
6.768817669807201
3.351471410689902
4.262718837904681
3.681464829997862
7.066504965635765
4.142102476746626
2.468952202006399
10.50293997505822
2.0113116692051447
8.054073513426918
3.2414875112870134
1.711309215202648
9.44928455817351
1.9183067835859622
1.3945326924345611
3.598830233014818
5.721955997462557
9.190987666934202
2.8198550393703297
1.7126651272538052
4.288614201703505
5.640714963540219
15.992811967921742
5.968308987017622
6.132271124796133
3.33529199541885
4.0491932027935995
3.736537578152491
6.150610423798726
16.04226092260351
1.6854204262463552
5.6011609163157905
17.360951627374163
4.662745935800434
6.382788969390879
4.681225593494951
4.32835511694329
3.1390904006928313
4.395729424968878
3.2876719034236404
4.680576152183625
6.230600005245674
9.267328701715343
3.2228686223456777
10.338309454224131
2.9551981934599456
2.2586234383075725
5.607300755741964
9.261044656893224
3.1969110839097663
2.294775853586497
10.281143324118526
2.9115561852167735
1.8787837075287883
3.5223796624788637
7.0914482913140775
1.308259646075936
3.441928927474609
2.274082236328278
14.337157975669768
7.354299846481175
14.146583221595225
115.87800193361154
7.438445973684286
7.585140418647916
14.091237327838943
7.555585332689304
2.2363744870424838
3.4084294867644838
7.333865412456938
11.641424738564105
7.3886787681265185
105.20667487304159
9.804339898946328
11.73083427054088
19.91384105428888
1.2045144220548274
16.84740935252485
17.261155934730617
4.385965173546369
1.1612688231159152
21.479514214035238
11.662085798976545
16.82416846093433
5.538350369410808
16.914647610736854
21.472772552890525
11.550534544997442
3.0559492138970374
2.7571163485921852
3.7365985402197532
6.96325989774224
6.428880185258869
6.899687911240524
8.377932330020531
9.532935356711208
6.678324188943723
3.6047992442290733
5.250597033333735
5.611801020249985
6.904917868161588
12.841572166034931
1.5495712789041387
2.686665961303761
7.029403625299455
1.97946576188438
