tau,freq
130.3,3.7324518774979435e-07
130.4,3.7324518774979435e-07
130.7,3.7324518774979435e-07
130.8,3.7324518774979435e-07
131.1,3.7324518774979435e-07
132.5,3.7324518774979435e-07
132.7,3.7324518774979435e-07
133.0,3.7324518774979435e-07
133.1,3.7324518774979435e-07
133.2,3.7324518774979435e-07
133.6,3.7324518774979435e-07
134.3,3.7324518774979435e-07
134.4,3.7324518774979435e-07
134.6,3.7324518774979435e-07
135.0,3.7324518774979435e-07
135.6,3.7324518774979435e-07
135.8,3.7324518774979435e-07
136.4,3.7324518774979435e-07
136.6,3.7324518774979435e-07
137.0,3.7324518774979435e-07
137.6,3.7324518774979435e-07
137.9,7.464903754995887e-07
138.0,3.7324518774979435e-07
139.0,3.7324518774979435e-07
139.5,3.7324518774979435e-07
139.6,7.464903754995887e-07
139.7,3.7324518774979435e-07
140.3,3.7324518774979435e-07
140.5,3.7324518774979435e-07
140.6,3.7324518774979435e-07
141.4,3.7324518774979435e-07
141.5,3.7324518774979435e-07
141.6,3.7324518774979435e-07
141.7,3.7324518774979435e-07
142.1,3.7324518774979435e-07
142.6,3.7324518774979435e-07
143.4,7.464903754995887e-07
146.2,7.464903754995887e-07
146.6,3.7324518774979435e-07
147.0,3.7324518774979435e-07
147.2,3.7324518774979435e-07
147.5,7.464903754995887e-07
147.6,3.7324518774979435e-07
147.7,3.7324518774979435e-07
148.9,3.7324518774979435e-07
149.7,3.7324518774979435e-07
150.3,3.7324518774979435e-07
150.8,3.7324518774979435e-07
151.8,3.7324518774979435e-07
151.9,3.7324518774979435e-07
152.0,3.7324518774979435e-07
152.6,3.7324518774979435e-07
154.0,3.7324518774979435e-07
154.8,7.464903754995887e-07
155.0,3.7324518774979435e-07
155.7,3.7324518774979435e-07
157.4,3.7324518774979435e-07
157.6,3.7324518774979435e-07
157.7,3.7324518774979435e-07
159.2,3.7324518774979435e-07
160.3,3.7324518774979435e-07
160.8,7.464903754995887e-07
161.5,3.7324518774979435e-07
161.7,3.7324518774979435e-07
162.2,3.7324518774979435e-07
162.7,3.7324518774979435e-07
163.0,3.7324518774979435e-07
163.3,3.7324518774979435e-07
163.6,3.7324518774979435e-07
163.9,3.7324518774979435e-07
164.4,3.7324518774979435e-07
164.5,3.7324518774979435e-07
165.1,3.7324518774979435e-07
165.2,3.7324518774979435e-07
165.5,3.7324518774979435e-07
165.6,3.7324518774979435e-07
165.7,7.464903754995887e-07
166.2,3.7324518774979435e-07
166.4,3.7324518774979435e-07
166.5,3.7324518774979435e-07
167.1,3.7324518774979435e-07
168.0,3.7324518774979435e-07
170.2,7.464903754995887e-07
171.8,3.7324518774979435e-07
172.9,3.7324518774979435e-07
173.3,3.7324518774979435e-07
176.8,3.7324518774979435e-07
177.2,3.7324518774979435e-07
179.5,3.7324518774979435e-07
180.6,3.7324518774979435e-07
181.9,3.7324518774979435e-07
183.8,3.7324518774979435e-07
187.8,3.7324518774979435e-07
192.6,3.7324518774979435e-07
193.3,3.7324518774979435e-07
195.6,7.464903754995887e-07
196.1,3.7324518774979435e-07
197.2,3.7324518774979435e-07
198.1,3.7324518774979435e-07
198.5,3.7324518774979435e-07
198.8,3.7324518774979435e-07
199.4,3.7324518774979435e-07
200.7,3.7324518774979435e-07
201.4,3.7324518774979435e-07
202.0,3.7324518774979435e-07
203.5,3.7324518774979435e-07
203.7,3.7324518774979435e-07
204.3,3.7324518774979435e-07
204.5,3.7324518774979435e-07
205.0,3.7324518774979435e-07
205.3,3.7324518774979435e-07
206.6,3.7324518774979435e-07
217.2,3.7324518774979435e-07
218.4,3.7324518774979435e-07
219.1,3.7324518774979435e-07
219.7,3.7324518774979435e-07
219.8,3.7324518774979435e-07
229.8,3.7324518774979435e-07
231.7,3.7324518774979435e-07
236.7,3.7324518774979435e-07
237.0,3.7324518774979435e-07
237.4,3.7324518774979435e-07
238.2,3.7324518774979435e-07
247.1,3.7324518774979435e-07
247.3,3.7324518774979435e-07
248.9,3.7324518774979435e-07
250.4,3.7324518774979435e-07
261.0,3.7324518774979435e-07
262.0,3.7324518774979435e-07
265.0,3.7324518774979435e-07
265.1,3.7324518774979435e-07
266.0,3.7324518774979435e-07
266.8,3.7324518774979435e-07
268.0,3.7324518774979435e-07
268.1,7.464903754995887e-07
270.0,3.7324518774979435e-07
271.5,3.7324518774979435e-07
276.7,3.7324518774979435e-07
277.0,3.7324518774979435e-07
277.2,3.7324518774979435e-07
277.4,3.7324518774979435e-07
283.2,3.7324518774979435e-07
286.2,3.7324518774979435e-07
288.1,3.7324518774979435e-07
291.2,3.7324518774979435e-07
292.1,3.7324518774979435e-07
298.6,3.7324518774979435e-07
299.9,3.7324518774979435e-07
302.4,3.7324518774979435e-07
375.6,3.7324518774979435e-07
380.0,3.7324518774979435e-07
399.1,3.7324518774979435e-07
407.9,3.7324518774979435e-07
470.3,3.7324518774979435e-07
489.4,3.7324518774979435e-07
495.7,3.7324518774979435e-07
497.2,3.7324518774979435e-07
529.7,3.7324518774979435e-07
533.2,3.7324518774979435e-07
538.2,3.7324518774979435e-07
548.7,3.7324518774979435e-07
566.0,3.7324518774979435e-07
593.7,3.7324518774979435e-07
626.5,3.7324518774979435e-07
649.6,3.7324518774979435e-07
726.0,3.7324518774979435e-07
841.3,3.7324518774979435e-07
843.9,3.7324518774979435e-07
1102.3,3.7324518774979435e-07
1109.2,3.7324518774979435e-07
1122.8,3.7324518774979435e-07
1122.9,3.7324518774979435e-07
1172.1,3.7324518774979435e-07
1389.0,3.7324518774979435e-07
1673.8,3.7324518774979435e-07
inf,0.9838396031059972
